,Brand,Model,Price(CAD),Price_save(CAD),Memory-Built-in(GB),Ram_size(GB),Display_resolution(pixels),Display_size(in),Colour,CPU,Front-Facing Camera Resolution(MP),Rear Camera Resolution(MP)  
197,APPLE,iPhone XS,895.15,no sale,64,4.0,2688 x 1242,6.5,Silver,Apple A12 Bionic,7.0,24.0
198,APPLE,iPhone X,643.53, 55,64,3.0,2436 x 1125,5.8,Silver,Apple A11 Bionic,7.0,12.0
199,APPLE,iPhone XS,699.99, 350,64,4.0,2436 x 1125,5.8,Space grey,Apple A12 Bionic,7.0,24.0
200,APPLE,iPhone XR,619.99, 180,64,4.0,2436 x 1125,5.8,Space grey,Apple A12 Bionic,7.0,24.0
201,APPLE,iPhone 6S,159.98, 240,64,4.0,2436 x 1125,5.8,Space grey,Apple A12 Bionic,7.0,24.0
202,IPHONE,6s Plus,217.07, 183,32,2.0,1 334 x 750,4.7,Rose Gold; White,A9 chip with 64-bit&nbsp;architecture,5.0,12.0
203,APPLE,iPhone XR,699.99, 300,128,3.0,1792 x 828,6.1,Black,Apple A12 Bionic,7.0,12.0
204,APPLE,iPhone 6s,199.98, 200,128,2.0,1334 x 750,4.7,Rose Gold,1.84GHz,7.0,12.0
205,APPLE,iPhone 5s,93.99, 206,16,1.0,1136 x 640,4.0,Space Grey,Dual-core 1.3 GHz Cyclone,1.2,8.0
206,APPLE,iPhone 8,604.99, 275,256,3.0,1920 x 1080,5.5,Silver,Apple A11 Bionic,7.0,12.0
207,APPLE,iPhone XS,1249.99, 549,256,4.0,2688 x 1242,6.5,Gold,Apple A12 Bionic,7.0,24.0
208,APPLE,iPhone 7,629.99, 270,128,3.0,1080 x 1920,5.5,Black,Apple A10 Fusion,7.0,24.0
209,APPLE,iPhone 6,149.0, 150,64,1.0,1 334 x 750,4.7,Grey; Black.,Dual-core 1.4 GHz Typhoon (ARM v8-based),1.2,8.0
210,APPLE,iPhone 6s,149.98, 180,16,2.0,1 334 x 750,4.7,Rose Gold; White,A9 chip with 64-bit&nbsp;architecture,5.0,12.0
211,APPLE,iPhone 5s,88.88, 91,16,2.0,1 334 x 750,4.7,Gray,A9 chip with 64-bit&nbsp;architecture,5.0,12.0
212,APPLE,iPhone XS,1500.0,no sale,256,4.0,2688 x 1242,6.5,Space grey,Apple A12 Bionic,7.0,24.0
213,APPLE,iPhone 6,136.06, 164,64,1.0,1334 x 750,4.7,Space Gray,Apple A8,1.2,8.0
214,APPLE,iPhone 7,314.94, 454,128,2.0,750 x 1334,4.7,Gold,Apple A10 Fusion,7.0,12.0
215,APPLE,iPhone 5s,80.0, 40,16 MB,1.0,1136 x 640,4.0,Gray,Apple A10 Fusion,1.2,8.0
216,APPLE,iPhone XR,599.99, 100,64,3.0,1792 x 828,6.1,Yellow,Apple A12 Bionic,7.0,12.0
217,APPLE,iPhone 7,458.99, 421,128,3.0,1080 x 1920,5.5,Jet Black,Apple A10 Fusion,7.0,24.0
218,APPLE,iPhone 11,899.99, 199,64,4.0,828 x 1792,6.1,Black,Apple A13 Bionic,12.0,12.0
219,APPLE,iPHONE 6S,229.08, 121,64,4.0,828 x 1792,6.1,Black,Apple A13 Bionic,12.0,12.0
220,APPLE,iPhone 8,384.89, 115,64,2.0,1334 x 750,4.7,Red,Apple A11 Bionic,7.0,12.0
221,APPLE,iPhone XR,617.9, 181,64,3.0,1792 x 828,6.1,Coral,Apple A12 Bionic,7.0,12.0
222,APPLE,iPhone X,1089.99,no sale,64,3.0,2436 x 1125,5.8,Silver,Apple A12 Bionic,7.0,12.0
223,APPLE,iPhone XS,749.99, 550,256,4.0,2436 x 1125,5.8,Space grey,Apple A12 Bionic,7.0,24.0
224,APPLE,iPhone 7,388.08, 112,256,3.0,1080 x 1920,5.5,Rose Gold,Apple A10 Fusion,7.0,24.0
225,APPLE,iPhone 11,1199.99, 300,256,4.0,828 x 1792,6.1,Red,Apple A13 Bionic,12.0,12.0
226,APPLE,iPhone XS,999.99,no sale,64,4.0,2436 x 1125,5.8,Silver,Apple A13 Bionic,7.0,24.0
227,APPLE,iPhone SE,157.08, 143,64,4.0,1136 x 640,5.8,Gold,Apple A13 Bionic,7.0,24.0
228,APPLE,iPhone XR,599.0,no sale,64,3.0,1792 x 828,6.1,Red,Apple A12 Bionic,7.0,12.0
229,APPLE,iPhone 8,443.97,no sale,64,3.0,1920 x 1080,5.5,Silver,Apple A11 Bionic,7.0,12.0
230,APPLE,iPhone XR,719.78, 39,128,3.0,1792 x 828,6.1,Blue,Apple A12 Bionic,7.0,12.0
231,APPLE,iPhone 7,289.9, 50,32,3.0,1080 x 1920,5.5,Rose Gold,Apple A10 Fusion,7.0,24.0
232,APPLE,iPhone XR,629.79, 170,32,3.0,1792 x 828,5.5,Blue,Apple A10 Fusion,7.0,12.0
233,APPLE,iPhone 6,121.0, 58,64,1.0,1 334 x 750,4.7,Gold; White,Dual-core 1.4 GHz Typhoon (ARM v8-based),1.2,8.0
234,APPLE,iPhone X,999.99,no sale,64,1.0,2436 x 1125,5.8,Space Grey,Dual-core 1.4 GHz Typhoon (ARM v8-based),7.0,12.0
235,APPLE,iPhone XR,692.99, 177,64,1.0,1792 x 828,5.8,Black,Dual-core 1.4 GHz Typhoon (ARM v8-based),7.0,12.0
236,APPLE,iPhone 7,349.99, 200,32,2.0,750 x 1334,4.7,Silver,Apple A10 Fusion,7.0,12.0
237,APPLE,iPhone 6s,185.0, 45,32,2.0,1334 x 750,4.7,Rose Gold,Apple A9,0.72,12.0
238,APPLE,iPhone 6,199.0, 50,128,1.0,1 334 x 750,4.7,Silver; White,Dual-core 1.4 GHz Typhoon (ARM v8-based),1.2,8.0
239,APPLE,iPhone XS,854.99, 145,512,4.0,2436 x 1125,5.8,Gold,Apple A12 Bionic,7.0,24.0
240,APPLE,iPhone XR,619.99, 180,512,4.0,2436 x 1125,5.8,Gold,Apple A12 Bionic,7.0,24.0
241,APPLE,iPhone XS,799.99, 500,64,4.0,2688 x 1242,6.5,Silver,Apple A12 Bionic,7.0,24.0
242,APPLE,iPhone 5s,98.08, 102,16,1.0,1136 x 640,4.0,Gold,Dual-core 1.3 GHz Cyclone,1.2,8.0
243,IPHONE,5 16GB,80.0,no sale,16,1.0,1136 x 640,4.0,Gold,Dual-core 1.3 GHz Cyclone,1.2,8.0
244,IPHONE,6 16gb,134.08, 116,16,1.0,1 334 x 750,4.7,Grey; Black.,Dual-core 1.4 GHz Typhoon (ARM v8-based),1.2,8.0
245,APPLE,iPhone 11,1729.99,no sale,256,4.0,1242 x 2688,6.5,Silver,Apple A13 Bionic,12.0,48.0
246,APPLE,iPhone 6,119.99, 230,16,1.0,1334 x 750,4.7,Space Gray,Apple A8,1.2,8.0
247,APPLE,iPhone XR,609.0, 191,16,1.0,1792 x 828,4.7,White,Apple A8,7.0,12.0
248,APPLE,iPhone 11,1999.99,no sale,512,4.0,1242 x 2688,6.5,Silver,Apple A13 Bionic,12.0,48.0
249,IPHONE,SE 64gb,265.95, 50,64,2.0,1136-by-640-pixel,4.0,Silver; White.,A9 chip with 64-bit&nbsp;architecture,1.2,12.0
250,APPLE,iPhone 8,413.99, 136,64,2.0,1334 x 750,4.7,Red,Apple A11 Bionic,7.0,12.0
251,APPLE,iPhone 8,389.0, 161,64,2.0,1334 x 750,4.7,Red,Apple A11 Bionic,7.0,12.0
252,APPLE,iPHONE 6S,279.09, 153,64,2.0,1334 x 750,4.7,Red,Apple A11 Bionic,7.0,12.0
253,APPLE,iPhone XR,880.99, 159,256,3.0,1792 x 828,6.1,Black,Apple A12 Bionic,7.0,12.0
254,APPLE,iPhone 6S,229.99, 68,256,3.0,1792 x 828,6.1,Black,Apple A12 Bionic,7.0,12.0
255,APPLE,iPhone 5s,98.0,no sale,16 MB,1.0,1136 x 640,4.0,Silver,Apple A12 Bionic,1.2,8.0
256,IPHONE,6s 32gb,168.88, 131,32,2.0,1 334 x 750,4.7,Gold; White,A9 chip with 64-bit&nbsp;architecture,5.0,12.0
257,APPLE,iPhone 11,1589.99,no sale,256,2.0,2436 x 1125,5.8,Space Grey,A13 Bionic Chip,5.0,12.0
258,APPLE,iPhone XS,1500.0,no sale,256,4.0,2436 x 1125,5.8,Gold,Apple A12 Bionic,7.0,24.0
259,IPHONE,6 Plus,199.98, 200,16,1.0,1920-by-1080-pixel,5.5,Grey; Black.,A8 chip with 64-bit architecture; M8 motion coprocessor.,1.2,8.0
260,APPLE,iPhone 11,1169.99, 210,64,4.0,1125 x 2436,5.8,Gold,Apple A13 Bionic,12.0,48.0
261,IPHONE,SE 32GB,184.95, 205,64,4.0,1125 x 2436,5.8,Gold,Apple A13 Bionic,12.0,48.0
262,IPHONE,6 16gb,162.39, 165,16,1.0,1 334 x 750,4.7,Silver; White,Dual-core 1.4 GHz Typhoon (ARM v8-based),1.2,8.0
263,APPLE,iPhone SE,599.99,no sale,16,1.0,1 334 x 750,4.7,Silver; White,Dual-core 1.4 GHz Typhoon (ARM v8-based),1.2,8.0
264,APPLE,iPhone SE,156.0, 83,64 MB,2.0,1136 x 640,4.0,Gray,Dual-core 1.4 GHz Typhoon (ARM v8-based),1.2,12.0
265,IPHONE,6s Plus,288.65,no sale,64,2.0,1 334 x 750,4.7,Gold; White,A9 chip with 64-bit&nbsp;architecture,5.0,12.0
266,APPLE,iPhone 6s,499.0,no sale,16,2.0,1920 x 1080,5.5,Space Gray,Apple A9,0.72,12.0
267,APPLE,iPhone XS,1300.0,no sale,64,4.0,2688 x 1242,6.5,Gold,Apple A12 Bionic,7.0,24.0
268,APPLE,iPhone 7,369.98, 230,128,3.0,1080 x 1920,5.5,Jet Black,Apple A10 Fusion,7.0,24.0
269,IPHONE,SE 64gb,156.08, 194,64,2.0,1136-by-640-pixel,4.0,Grey; Black.,A9 chip with 64-bit&nbsp;architecture,1.2,12.0
270,IPHONE,5s 32gb,299.0,no sale,32,1.0,1136-by-640-pixel,4.0,Silver; White.,A7 chip with 64-bit architecture,1.2,8.0
271,APPLE,iPhone 7,328.86, 271,128,2.0,750 x 1334,4.7,Black,Apple A10 Fusion,7.0,12.0
272,APPLE,iPhone XS,749.0, 251,64,4.0,2436 x 1125,5.8,Space grey,Apple A12 Bionic,7.0,24.0
273,APPLE,iPhone X,1045.95, 224,256,3.0,2436 x 1125,5.8,Silver,Apple A11 Bionic,7.0,12.0
274,APPLE,iPhone X,750.0, 300,256,3.0,2436 x 1125,5.8,Space Gray,Apple A11 Bionic,7.0,12.0
275,APPLE,iPhone 8,438.98, 160,256,2.0,1334 x 750,4.7,Gold,Apple A11 Bionic,7.0,12.0
276,APPLE,iPhone XS,798.99, 201,64,4.0,2688 x 1242,6.5,Space grey,Apple A12 Bionic,7.0,24.0
277,APPLE,iPhone XR,658.78, 39,64,3.0,1792 x 828,6.1,Black,Apple A12 Bionic,7.0,12.0
278,APPLE,iPhone 8,469.99, 190,256,2.0,1334 x 750,4.7,Grey,Apple A11 Bionic,7.0,12.0
279,APPLE,iPhone XR,629.99, 170,256,2.0,1792 x 828,4.7,Coral,Apple A11 Bionic,7.0,12.0
280,APPLE,iPhone 11,979.97, 70,64,4.0,828 x 1792,6.1,White,Apple A13 Bionic,12.0,12.0
281,APPLE,iPhone XS,899.99,no sale,64,4.0,2436 x 1125,5.8,Silver,Apple A12 Bionic,7.0,24.0
282,APPLE,iPhone SE,139.99, 180,64,2.0,1136 x 640,4.0,Space gray,Apple A9,0.72,12.0
283,APPLE,iPhone SE,158.08, 92,64,2.0,1136 x 640,4.0,Rose Gold,Apple A9,0.72,12.0
284,APPLE,iPhone 7,499.99, 300,128,2.0,750 x 1334,4.7,Black,Apple A10 Fusion,7.0,12.0
285,APPLE,iPhone XS,1789.49, 211,512,4.0,2688 x 1242,6.5,Space grey,Apple A12 Bionic,7.0,24.0
286,APPLE,iPhone XS,1379.99,no sale,256,4.0,2688 x 1242,6.5,Silver,Apple A12 Bionic,7.0,24.0
287,APPLE,iPhone 11,978.99, 171,64,4.0,828 x 1792,6.1,Purple,Apple A13 Bionic,12.0,12.0
288,IPHONE,6S Plus,299.99, 300,128,4.0,828 x 1792,5.5,Purple,Apple A13 Bionic,12.0,12.0
289,APPLE,iPhone 7,284.08, 116,256,2.0,750 x 1334,4.7,Jet Black,Apple A10 Fusion,7.0,12.0
290,APPLE,iPhone 11,854.99, 195,128,4.0,828 x 1792,6.1,White,Apple A13 Bionic,12.0,12.0
291,APPLE,iPhone 7,445.89, 184,32,4.0,750 x 1334,4.7,Black Matte,Quad-core 2.34 GHz (2x Hurricane + 2x Zephyr),7.0,12.0
292,APPLE,iPhone 7,289.99, 500,32,3.0,1080 x 1920,5.5,Gold,Apple A10 Fusion,7.0,24.0
293,APPLE,iPhone 6s,169.98, 220,32,2.0,1 334 x 750,4.7,Rose Gold; White,A9 chip with 64-bit&nbsp;architecture,5.0,12.0
294,IPHONE,6s 128gb,209.99,no sale,128,2.0,1 334 x 750,4.7,Gold; White,A9 chip with 64-bit&nbsp;architecture,5.0,12.0
295,IPHONE,SE 16gb,123.98, 176,16,2.0,1136-by-640-pixel,4.0,Grey; Black.,A9 chip with 64-bit&nbsp;architecture,1.2,12.0
296,APPLE,iPhone 6s,359.99, 440,32,2.0,1920 x 1080,5.5,Space Gray,Apple A9,0.72,12.0
297,APPLE,iPhone XS,988.93, 241,64,4.0,2688 x 1242,6.5,Space grey,Apple A12 Bionic,7.0,24.0
298,APPLE,iPhone XR,899.99,no sale,256,3.0,1792 x 828,6.1,White,Apple A12 Bionic,7.0,12.0
299,APPLE,iPhone 11,1259.99, 260,64,4.0,1242 x 2688,6.5,Silver,Apple A13 Bionic,12.0,48.0
300,REFURBISHED,- Apple,599.4, 800,64,4.0,1242 x 2688,6.5,Silver,Apple A13 Bionic,12.0,48.0
301,APPLE,iPhone 8,398.91, 201,64,2.0,1334 x 750,4.7,Silver,Apple A11 Bionic,7.0,12.0
302,APPLE,iPhone 7,262.0, 137,32,2.0,750 x 1334,4.7,Gold,Apple A10 Fusion,7.0,12.0
303,APPLE,iPhone 6s,168.08, 132,32,2.0,1334 x 750,4.7,Rose Gold,1.84GHz,7.0,12.0
304,APPLE,iPhone 6s,158.06, 342,32,2.0,1334 x 750,4.7,Silver,1.84GHz,7.0,12.0
305,APPLE,iPhone XS,869.0, 831,512,4.0,2436 x 1125,5.8,Space grey,Apple A12 Bionic,7.0,24.0
306,APPLE,iPhone 7,287.99, 412,256,2.0,750 x 1334,4.7,Gold,Apple A10 Fusion,7.0,12.0
307,APPLE,iPhone XR,679.99, 350,64,3.0,1792 x 828,6.1,Red,Apple A12 Bionic,7.0,12.0
308,APPLE,iPhone XS,949.99, 350,64,4.0,1792 x 828,5.8,Red,Apple A12 Bionic,7.0,12.0
309,IPHONE,SE 16gb,128.08, 72,16,2.0,1136-by-640-pixel,4.0,Gold White.,A9 chip with 64-bit&nbsp;architecture,1.2,12.0
310,APPLE,iPhone 7,699.99,no sale,32,2.0,1080 x 1920,5.5,Gold White.,Apple A10 Fusion,7.0,24.0
311,IPHONE,6s 64gb,209.0, 460,64,2.0,1 334 x 750,4.7,Grey; Black.,A9 chip with 64-bit&nbsp;architecture,5.0,12.0
312,APPLE,iPhone XS,1500.0,no sale,256,4.0,2688 x 1242,6.5,Gold,Apple A12 Bionic,7.0,24.0
313,APPLE,iPhone 8,879.0,no sale,256,3.0,1920 x 1080,5.5,Gold,Apple A11 Bionic,7.0,12.0
314,APPLE,iPhone XS,834.15, 39,256,4.0,2436 x 1125,5.8,Space grey,Apple A12 Bionic,7.0,24.0
315,APPLE,iPhone XS,1099.95, 200,256,4.0,2436 x 1125,5.8,Gold,Apple A12 Bionic,7.0,24.0
316,APPLE,iPhone 7,234.04, 156,32,2.0,750 x 1334,4.7,Silver,Apple A10 Fusion,7.0,12.0
317,APPLE,iPhone 8,692.87, 7,256,3.0,1920 x 1080,5.5,Silver,Apple A11 Bionic,7.0,12.0
318,APPLE,iPhone 6,138.0, 261,16,1.0,1 334 x 750,4.7,Gold; White,Dual-core 1.4 GHz Typhoon (ARM v8-based),1.2,8.0
319,APPLE,Iphone 5C,90.0,no sale,8,1.0,1 334 x 750,4.0,Gold; White,Dual-core 1.4 GHz Typhoon (ARM v8-based),1.2,8.0
320,APPLE,iPhone 7,429.19, 271,32,1.0,1 334 x 750,4.0,ROSE GOLD,Dual-core 1.4 GHz Typhoon (ARM v8-based),1.2,8.0
321,APPLE,iPhone 7,229.0, 471,32,2.0,750 x 1334,4.7,Gold,Apple A10 Fusion,7.0,12.0
322,APPLE,iPhone XS,999.99, 300,32,2.0,750 x 1334,4.7,Gold,Apple A10 Fusion,7.0,12.0
323,APPLE,iPhone X,644.99, 355,256,3.0,2436 x 1125,5.8,Silver,Apple A11 Bionic,7.0,12.0
324,APPLE,iPhone 6s,179.99,no sale,16,2.0,1334 x 750,4.7,Silver,Apple A9,0.72,12.0
325,APPLE,iPhone 7,286.05, 314,128,2.0,750 x 1334,4.7,Gold,Apple A10 Fusion,7.0,12.0
326,APPLE,iPhone 7,499.98,no sale,128,2.0,750 x 1334,4.7,Red,Apple A10 Fusion,7.0,12.0
327,APPLE,iPhone 6s,184.0, 46,32,2.0,1334 x 750,4.7,Space Gray,Apple A9,0.72,12.0
328,APPLE,iPhone XS,1300.0,no sale,256,4.0,2688 x 1242,6.5,Space Gray,Apple A12 Bionic,7.0,24.0
329,APPLE,iPhone 6,168.88, 81,32,1.0,1334 x 750,4.7,Space Gray,Apple A8,1.2,8.0
330,APPLE,iPhone XR,599.99, 100,64,3.0,1792 x 828,6.1,Coral,Apple A12 Bionic,7.0,12.0
331,APPLE,iPhone XS,1199.0,no sale,256,4.0,2436 x 1125,5.8,Silver,Apple A12 Bionic,7.0,24.0
332,APPLE,iPhone 5S,99.99, 80,16.0,4.0,2436 x 1125,5.8,Silver,Apple A12 Bionic,7.0,24.0
333,APPLE,iPhone 11,1199.99,no sale,128,4.0,828 x 1792,6.1,Green,Apple A13 Bionic,12.0,12.0
334,APPLE,iPhone XS,1000.0,no sale,64,4.0,2436 x 1125,5.8,Green,Apple A12 Bionic,7.0,24.0
335,APPLE,iPhone XS,1259.99,no sale,256,4.0,2436 x 1125,5.8,Gold,Apple A12 Bionic,7.0,24.0
336,IPHONE,6s 64gb,199.98, 120,64,2.0,1 334 x 750,4.7,Rose Gold; White,A9 chip with 64-bit&nbsp;architecture,5.0,12.0
337,UNLOCKED,iPhone 5s,99.98, 50,64,2.0,1 334 x 750,4.7,Rose Gold; White,A9 chip with 64-bit&nbsp;architecture,5.0,12.0
338,IPHONE,X 64GB,695.05, 704,64,2.0,1 334 x 750,5.8,Rose Gold; White,A9 chip with 64-bit&nbsp;architecture,5.0,12.0
339,APPLE,iPhone XS,834.15, 39,256,4.0,2436 x 1125,5.8,Gold,Apple A12 Bionic,7.0,24.0
340,APPLE,iPhone 7,639.99, 260,128,3.0,1080 x 1920,5.5,Rose Gold,Apple A10 Fusion,7.0,24.0
341,APPLE,iPhone 7,336.06, 164,128,3.0,1080 x 1920,5.5,Gold,Apple A10 Fusion,7.0,24.0
342,APPLE,iPhone X,834.15, 39,256,3.0,2436 x 1125,5.8,Space Gray,Apple A11 Bionic,7.0,12.0
343,APPLE,iPhone 7,369.98, 130,128,3.0,1080 x 1920,5.5,Silver,Apple A10 Fusion,7.0,24.0
344,APPLE,iPhone 6s,266.95,no sale,128,2.0,1334 x 750,4.7,Silver,1.84GHz,7.0,12.0
345,APPLE,iPhone 8,499.99, 100,128,2.0,1334 x 750,4.7,Silver,1.84GHz,7.0,12.0
346,APPLE,iPhone 7,349.98, 50,128,2.0,1080 x 1920,4.7,Rose Gold,Apple A10 Fusion,7.0,24.0
347,APPLE,iPhone 6s,289.98,no sale,64,2.0,1920 x 1080,5.5,Rose Gold,Apple A9,0.72,12.0
348,OPEN,Box Unlocked,299.99,no sale,64,2.0,1920 x 1080,4.7,Rose Gold,Apple A9,0.72,12.0
349,APPLE,iPhone 8,569.89, 330,64,3.0,1920 x 1080,5.5,Gold,Apple A11 Bionic,7.0,12.0
350,APPLE,iPhone XS,1469.0,no sale,64,4.0,2436 x 1125,5.8,Silver,Apple A12 Bionic,7.0,24.0
351,APPLE,iPhone X,700.0, 300,64,3.0,2436 x 1125,5.8,Space Gray,Apple A11 Bionic,7.0,12.0
352,APPLE,iPhone XR,659.0, 240,128,3.0,1792 x 828,6.1,Red,Apple A12 Bionic,7.0,12.0
353,APPLE,iPhone 8,692.99, 187,256,3.0,1920 x 1080,5.5,Red,Apple A11 Bionic,7.0,12.0
354,APPLE,iPhone 6s,169.99, 140,32,2.0,1334 x 750,4.7,Space Gray,Apple A9,0.72,12.0
355,APPLE,iPhone XR,619.0, 180,64,3.0,1792 x 828,6.1,Yellow,Apple A12 Bionic,7.0,12.0
356,APPLE,iPhone 8,506.29, 80,64,3.0,1920 x 1080,5.5,Gold,Apple A11 Bionic,7.0,12.0
357,IPHONE,6s 128gb,244.95, 151,128,2.0,1 334 x 750,4.7,Silver; White,A9 chip with 64-bit&nbsp;architecture,5.0,12.0
358,APPLE,iPhone 7,248.0, 182,128,2.0,750 x 1334,4.7,Silver,Apple A10 Fusion,7.0,12.0
359,APPLE,iPhone 6,249.08, 201,64,1.0,1920-by-1080-pixel,5.5,Gold; White.,A8 chip with 64-bit architecture; M8 motion coprocessor.,1.2,8.0
360,APPLE,iPhone 7,262.0, 432,32,2.0,750 x 1334,4.7,Black,Apple A10 Fusion,7.0,12.0
361,APPLE,iPhone 8,369.99, 430,256,2.0,1334 x 750,4.7,Grey,Apple A11 Bionic,7.0,12.0
362,APPLE,iPhone XS,1300.0,no sale,64,4.0,2688 x 1242,6.5,Silver,Apple A12 Bionic,7.0,24.0
363,APPLE,iPhoneSE 128gb,219.88, 80,128,2.0,1136-by-640-pixel,4.0,Gold White.,A9 chip with 64-bit&nbsp;architecture,1.2,12.0
364,APPLE,iPhone SE,128.0, 2,16,2.0,640 x 1136,4.0,Silver,Dual-core 1.84 GHz Twister,1.2,12.0
365,APPLE,iPhone 5s,109.24, 217,16,2.0,640 x 1136,4.0,Silver,Dual-core 1.84 GHz Twister,1.2,12.0
366,APPLE,iPhone 7,499.99, 200,128,2.0,750 x 1334,4.7,Red,Apple A10 Fusion,7.0,12.0
367,APPLE,iPhone 6s,249.99,no sale,16,2.0,1920 x 1080,5.5,Gold,Apple A9,0.72,12.0
368,APPLE,iPhone X,675.99, 204,64,3.0,2436 x 1125,5.8,Space Gray,Apple A11 Bionic,7.0,12.0
369,IPHONE,5s 32gb,138.36, 208,32,1.0,1136-by-640-pixel,4.0,Silver; White.,A7 chip with 64-bit architecture,1.2,8.0
370,IPHONE,5s 16gb,109.89, 216,16,1.0,1136-by-640-pixel,4.0,Silver; White.,A7 chip with 64-bit architecture,1.2,8.0
371,APPLE,iPhone 6s,196.0, 3,32,2.0,1334 x 750,4.7,Gold,1.84GHz,1.2,12.0
372,APPLE,iPhone 8,584.97, 165,32,2.0,1920 x 1080,4.7,Space Grey,1.84GHz,7.0,12.0
373,APPLE,iPhone XR,924.0, 375,256,3.0,1792 x 828,6.1,Black,Apple A12 Bionic,7.0,12.0
374,APPLE,iPhone XS,854.99, 145,512,4.0,2436 x 1125,5.8,Space grey,Apple A12 Bionic,7.0,24.0
375,IPHONE,6 PLUS,299.95, 50,16,4.0,1920 x 1080,5.8,Silver,A8 chip with 64-bit architecture M8 motion coprocessor,7.0,8.0
376,APPLE,iPhone XS,999.0, 260,64,4.0,2436 x 1125,5.8,Gold,Apple A12 Bionic,7.0,24.0
377,APPLE,iPhone XS,935.0, 444,64,4.0,2436 x 1125,5.8,Silver,Apple A12 Bionic,7.0,24.0
378,APPLE,iPhone 8,639.98, 160,256,3.0,1920 x 1080,5.5,Grey,Apple A11 Bionic,7.0,12.0
379,APPLE,iPhone 6,138.88, 161,256,3.0,1920 x 1080,5.5,Grey,Apple A11 Bionic,7.0,12.0
380,APPLE,iPhone 6,199.89, 156,128,1.0,1334 x 750,4.7,Space Gray,Apple A8,1.2,8.0
381,APPLE,iPhone 6,188.95, 161,128,1.0,1334 x 750,4.7,Space Gray,Apple A8,1.2,8.0
382,APPLE,iPhone X,874.1, 525,128,1.0,2436 x 1125,4.7,Space Grey,Apple A8,7.0,12.0
383,APPLE,iPhone 7,298.98, 101,32,2.0,750 x 1334,4.7,Gold,Apple A10 Fusion,7.0,12.0
384,APPLE,iPhone SE,149.68, 150,32,2.0,1136 x 640,4.0,Gold,Apple A9,0.72,12.0
385,REFURBISHED,- iPhone,89.98, 80,32,2.0,1136 x 640,4.0,Gold,Apple A9,0.72,12.0
386,APPLE,iPhone 7,296.99, 114,256,2.0,750 x 1334,4.7,Red,Apple A10 Fusion,7.0,12.0
387,IPHONE,SE 16gb,126.98, 173,16,2.0,1136-by-640-pixel,4.0,Rose; White.,A9 chip with 64-bit&nbsp;architecture,1.2,12.0
388,APPLE,iPhone 8,409.99, 390,64,2.0,1136-by-640-pixel,4.7,Space Gray,A9 chip with 64-bit&nbsp;architecture,1.2,12.0
389,REFURBISHED,- Apple,125.0, 275,64,2.0,1136-by-640-pixel,4.7,Space Gray,A9 chip with 64-bit&nbsp;architecture,1.2,12.0
390,APPLE,iPhone 6s,329.98,no sale,16,2.0,1 334 x 750,4.7,Grey; Black.,A9 chip with 64-bit&nbsp;architecture,5.0,12.0
391,IPHONE,7 128gb,348.88, 251,128,2.0,1334-by-750-pixel,4.7,Rose; White.,A10 Fusion chip with 64-bit architecture;    Embedded M10 motion coprocessor.,7.0,12.0
392,APPLE,iPhoneSE 16gb,149.68, 100,16,2.0,1136-by-640-pixel,4.0,Silver; White.,A9 chip with 64-bit&nbsp;architecture,1.2,12.0
393,IPHONE,7 Plus,388.98, 111,32,2.0,1920-by-1080-pixel,5.5,Gold; White.,A10 Fusion chip with 64-bit architecture;    Embedded M10 motion coprocessor.,7.0,12.0
394,IPHONE,6s Plus,267.07, 133,16,2.0,1 334 x 750,4.7,Silver; White,A9 chip with 64-bit&nbsp;architecture,5.0,12.0
395,APPLE,iPhone7 128gb,362.18, 128,128,2.0,1334-by-750-pixel,4.7,Gold; White.,A10 Fusion chip with 64-bit architecture;    Embedded M10 motion coprocessor.,7.0,12.0
396,APPLE,iPhone7Plus 32gb,388.98, 111,32,2.0,1920-by-1080-pixel,5.5,Rose; White.,A10 Fusion chip with 64-bit architecture;    Embedded M10 motion coprocessor.,7.0,12.0
397,IPHONE,6 PLUS,288.68, 211,128,2.0,1920 x 1080,5.5,Gray,A8 chip with 64-bit architecture M8 motion coprocessor,7.0,8.0
398,APPLE,iPhone SE,299.0,no sale,64,2.0,1136 x 640,5.5,Rose,A8 chip with 64-bit architecture M8 motion coprocessor,7.0,8.0
399,IPHONE,4S 8GB,90.0,no sale,64,2.0,1136 x 640,5.5,Rose,A8 chip with 64-bit architecture M8 motion coprocessor,7.0,8.0
400,REFURBISHED,- Apple,999.0,no sale,64,2.0,1136 x 640,5.5,Rose,A8 chip with 64-bit architecture M8 motion coprocessor,7.0,8.0
401,REFURBISHED,- Apple,1099.0,no sale,64,2.0,1136 x 640,5.5,Rose,A8 chip with 64-bit architecture M8 motion coprocessor,7.0,8.0
404,APPLE,iPhone 7,600.0,no sale,256,3.0,1080 x 1920,5.5,Gold,Apple A10 Fusion,7.0,24.0
405,REFURBISHED,- Apple,259.98, 90,256,3.0,1080 x 1920,5.5,Gold,Apple A10 Fusion,7.0,24.0
406,APPLE,iPhone 7,399.98, 200,128,3.0,1080 x 1920,5.5,Gold,Apple A10 Fusion,7.0,24.0
407,REFURBISHED,- Apple,169.99, 30,128,3.0,1080 x 1920,5.5,Gold,Apple A10 Fusion,7.0,24.0
